studyid,TCid,IPT,author,comparison,VarPair,n_r1,n_t,n_c,rga,yi,vi,CMA_O,CMB_O,CMC_O,CMD_O,CME_O,CML2_O,CML29_O
428,1,0,Asarnow et al. (2002),CBT-g v. WL,3_O_3_O,23,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,0_1_0_1,39.66666667,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,0_1_1_O,38,19,19,0.088974305,0.180269727,0.106049068,0,0,0,0,0,0,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,0_1_3_O,38,19,19,0.578278987,1.419308937,0.131830984,1,1,0,1,1,1,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,1_O_1_O,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,1_O_3_O,39,NA,NA,0.4777,NA,NA,0,0,0,0,0,0,0
463,1,0,Lewinsohn et al. (1990),CBT-g + P v. WL,3_O_3_O,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,0_1_0_1,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,0_1_1_O,40,21,19,0.056426748,0.114481477,0.100961295,0,0,0,0,0,0,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,0_1_3_O,40,21,19,0.284737498,0.650149191,0.109449465,1,1,0,1,1,1,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,1_O_1_O,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,1_O_3_O,39,NA,NA,0.53815,NA,NA,0,0,0,0,0,0,0
463,2,0,Lewinsohn et al. (1990),CBT-g v. WL,3_O_3_O,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
586,1,0,Vostanis et al. (1996b),CBT-i v. AP,0_1_0_1,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
586,1,0,Vostanis et al. (1996b),CBT-i v. AP,0_1_1_O,57,29,28,-0.042337079,-0.087055235,0.070894607,0,0,0,0,0,0,0
586,1,0,Vostanis et al. (1996b),CBT-i v. AP,0_1_3_O,57,29,28,0.135999138,0.279903367,0.071344257,1,1,0,0,1,1,0
586,1,0,Vostanis et al. (1996b),CBT-i v. AP,1_O_1_O,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
586,1,0,Vostanis et al. (1996b),CBT-i v. AP,3_O_3_O,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,0_1_0_1,22,NA,NA,1,NA,NA,0,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,0_1_1_O,22,12,10,-0.045789259,-0.093811793,0.184779204,0,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,0_1_3_O,22,12,10,0.479212422,1.310313847,0.239427935,1,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,1_O_1_O,22,NA,NA,1,NA,NA,0,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,1_O_3_O,22,NA,NA,0.611666667,NA,NA,0,0,0,0,0,0,0
593,1,0,Ackerson et al. (1998),CBT-b v. WL,3_O_3_O,22,NA,NA,1,NA,NA,0,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,0_1_0_1,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,0_1_1_O,20,9,11,0.230102036,0.475275805,0.207667379,0,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,0_1_3_O,20,9,11,0.131312328,0.266253184,0.203792471,1,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,1_O_1_O,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,1_O_3_O,20,NA,NA,0.634,NA,NA,0,0,0,0,0,0,0
711,1,0,De Cuyper et al. (2004),CBT-g v. WL,3_O_3_O,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,0_1_0_1,114,NA,NA,1,NA,NA,0,0,0,0,0,0,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,0_1_1_O,100,49.33333333,50.66666667,-0.044519995,-0.089167364,0.040443879,0,0,0,0,0,0,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,0_1_3_O,91,44,47,0.13856839,0.281200227,0.044503018,1,1,0,1,1,1,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,1_O_1_O,94.88877667,NA,NA,1,NA,NA,0,0,0,0,0,0,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,1_O_3_O,87,NA,NA,0.4718,NA,NA,0,0,0,0,0,0,0
720,1,0,Rohde et al. (2004),CBT-g v. CM,3_O_3_O,89,NA,NA,1,NA,NA,0,0,0,0,0,0,0
801,1,1,Young et al. (2006),IPT-g v. UC,0_1_0_1,41,NA,NA,1,NA,NA,0,0,0,0,0,0,0
801,1,1,Young et al. (2006),IPT-g v. UC,0_1_1_O,41,27,14,0.215803195,0.466070541,0.111114654,0,0,0,0,0,0,0
801,1,1,Young et al. (2006),IPT-g v. UC,0_1_3_O,40,27,13,0.57764224,1.510848351,0.142493398,0,0,0,0,0,1,0
801,1,1,Young et al. (2006),IPT-g v. UC,1_O_1_O,41,NA,NA,1,NA,NA,0,0,0,0,0,0,0
801,1,1,Young et al. (2006),IPT-g v. UC,1_O_3_O,40,NA,NA,0.309653163,NA,NA,0,0,0,0,0,0,0
801,1,1,Young et al. (2006),IPT-g v. UC,3_O_3_O,40,NA,NA,1,NA,NA,0,0,0,0,0,0,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,0_1_0_1,41,NA,NA,1,NA,NA,0,0,0,0,0,0,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,0_1_1_O,41,22,19,-0.195902035,-0.400619771,0.100043395,0,0,0,0,0,0,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,0_1_3_O,40,21,19,0.291782962,0.610879443,0.104915298,1,0,0,0,0,1,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,1_O_1_O,41,NA,NA,1,NA,NA,0,0,0,0,0,0,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,1_O_3_O,40,NA,NA,0.39,NA,NA,0,0,0,0,0,0,0
811,1,0,Szigethy et al. (2007),CBT-i v. WL,3_O_3_O,40,NA,NA,1,NA,NA,0,0,0,0,0,0,0
840,1,0,Yu & Seligman (2002),CBT-g v. WL,0_1_0_1,220,NA,NA,1,NA,NA,0,0,0,0,0,0,0
840,1,0,Yu & Seligman (2002),CBT-g v. WL,0_1_1_O,220,104,116,-0.038180966,-0.076531586,0.018249386,0,0,0,0,0,0,0
840,1,0,Yu & Seligman (2002),CBT-g v. WL,0_1_3_O,215,101,114,0.121903441,0.246089131,0.018813757,1,0,0,0,0,0,0
840,1,0,Yu & Seligman (2002),CBT-g v. WL,1_O_1_O,220,NA,NA,1,NA,NA,0,0,0,0,0,0,0
840,1,0,Yu & Seligman (2002),CBT-g v. WL,3_O_3_O,215,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,1,0,Stice et al. (2008),CBT-g v. NT,0_1_0_1,173,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,1,0,Stice et al. (2008),CBT-g v. NT,0_1_1_O,173,89,84,-0.020259688,-0.040544632,0.023145468,0,0,0,0,0,0,0
844,1,0,Stice et al. (2008),CBT-g v. NT,0_1_3_O,173,89,84,0.303735252,0.637859088,0.024316625,1,1,0,0,1,1,0
844,1,0,Stice et al. (2008),CBT-g v. NT,1_O_1_O,172,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,1,0,Stice et al. (2008),CBT-g v. NT,1_O_3_O,166,NA,NA,0.4711,NA,NA,0,0,0,0,0,0,0
844,1,0,Stice et al. (2008),CBT-g v. NT,3_O_3_O,167,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,2,0,Stice et al. (2008),CBT-b v. NT,0_1_0_1,166.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,2,0,Stice et al. (2008),CBT-b v. NT,0_1_1_O,164,80,84,0.082212356,0.165032303,0.024487797,0,0,0,0,0,0,0
844,2,0,Stice et al. (2008),CBT-b v. NT,0_1_3_O,164,80,84,0.120540994,0.242925051,0.024584678,1,1,0,0,1,1,0
844,2,0,Stice et al. (2008),CBT-b v. NT,1_O_1_O,163,NA,NA,1,NA,NA,0,0,0,0,0,0,0
844,2,0,Stice et al. (2008),CBT-b v. NT,1_O_3_O,154,NA,NA,0.669,NA,NA,0,0,0,0,0,0,0
844,2,0,Stice et al. (2008),CBT-b v. NT,3_O_3_O,155,NA,NA,1,NA,NA,0,0,0,0,0,0,0
845,1,0,Gillham et al. (2006),CBT-g v. UC,0_1_0_1,271,NA,NA,1,NA,NA,0,0,0,0,0,0,0
845,1,0,Gillham et al. (2006),CBT-g v. UC,0_1_1_O,271,147,124,-0.04090336,-0.082171719,0.014879695,0,0,0,0,0,0,0
845,1,0,Gillham et al. (2006),CBT-g v. UC,0_1_3_O,216,112,104,-0.011115604,-0.022247846,0.018545102,1,0,0,0,0,0,0
845,1,0,Gillham et al. (2006),CBT-g v. UC,1_O_1_O,271,NA,NA,1,NA,NA,0,0,0,0,0,0,0
845,1,0,Gillham et al. (2006),CBT-g v. UC,3_O_3_O,216,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,0_1_0_1,46,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,0_1_1_O,46,23,23,-0.077771565,-0.156015669,0.087221097,0,0,0,0,0,0,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,0_1_3_O,37,19,18,0.3467357,0.739607967,0.115579296,1,0,0,0,1,1,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,1_O_1_O,46,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,1_O_3_O,37,NA,NA,0.158,NA,NA,0,0,0,0,0,0,0
950,1,1,Rosselló & Bernal (1999),IPT-i v. WL,3_O_3_O,37,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,0_1_0_1,48,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,0_1_1_O,48,25,23,0.000754969,0.001511251,0.083478285,0,0,0,0,0,0,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,0_1_3_O,39,21,18,0.169011154,0.343975213,0.104691513,1,0,0,0,1,1,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,1_O_1_O,48,NA,NA,1,NA,NA,0,0,0,0,0,0,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,1_O_3_O,39,NA,NA,0.56,NA,NA,0,0,0,0,0,0,0
950,2,0,Rosselló & Bernal (1999),CBT-i v. WL,3_O_3_O,39,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,0_1_0_1,223,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,0_1_1_O,217.3333333,108,109.3333333,0.065609152,0.131574386,0.018455173,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,0_1_3_O,185.25,90.25,95,0.002964643,0.005939426,0.02163979,1,0,1,1,1,1,1
971,1,0,TADS Team (2004),CBT-i v. PP,1_O_1_O,217.3333333,NA,NA,1,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,1_O_3_O,183,NA,NA,0.486252516,NA,NA,0,0,0,0,0,0,0
971,1,0,TADS Team (2004),CBT-i v. PP,3_O_3_O,185.25,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,0_1_0_1,274,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,0_1_3_O,344,170,174,0.095185,0.191251229,0.011682644,0,0,0,0,1,1,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,1_O_1_O,418,NA,NA,1,NA,NA,0,0,0,0,0,0,0
974,1,0,Asarnow et al. (2005),CBT-i v. UC,3_O_3_O,344,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,0_1_0_1,73,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,0_1_1_O,73,35,38,-0.052995712,-0.106427769,0.054998891,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,0_1_3_O,69,34,35,0.375554681,0.811073548,0.062765576,1,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,1_O_1_O,73,NA,NA,1,NA,NA,0,0,0,0,0,0,0
976,1,1,Tang et al. (2009),IPT-i v. UC,3_O_3_O,69,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_0_1,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_1_O,55.2,31.4,23.8,0.08268756,0.167925623,0.07426011,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,0_1_3_O,41.8,24.4,17.4,0.04955848,0.101645274,0.100069565,1,1,1,1,0,0,1
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_1_O,55.2,NA,NA,1,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,1_O_3_O,40.6,NA,NA,0.5188,NA,NA,0,0,0,0,0,0,0
977,1,0,Weisz et al. (2009),CBT-i v. UC,3_O_3_O,41.8,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_0_1,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_1_O,57,36,21,-0.100522105,-0.21071951,0.075940037,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,0_1_3_O,56,35,21,0.190655544,0.407652948,0.078099039,0,0,0,0,1,1,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_O_1_O,57,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,1_O_3_O,56,NA,NA,0.210655459,NA,NA,0,0,0,0,0,0,0
7012,1,1,Young et al. (2010),IPT-g v. UC,3_O_3_O,56,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,0_1_0_1,316,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,0_1_1_O,316,159,157,0.022814313,0.045645166,0.012662378,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,0_1_3_O,295.5,148.5,147,0.141247881,0.285405257,0.013681818,1,0,0,0,0,1,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_O_1_O,316,NA,NA,1,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,1_O_3_O,290,NA,NA,0.5519,NA,NA,0,0,0,0,0,0,0
7022,1,0,Garber et al. (2009),CBT-g + UC v. UC,3_O_3_O,295.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,0_1_0_1,187,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,0_1_1_O,187,94,93,0.01786823,0.03583977,0.021418292,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,0_1_3_O,187,94,93,0.107912244,0.217672487,0.0215372,1,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_O_1_O,187,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,1_O_3_O,187,NA,NA,0.580333333,NA,NA,0,0,0,0,0,0,0
10039,1,0,Merry et al. (2012),CBT-c v. UC,3_O_3_O,187,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,0_1_0_1,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,0_1_1_O,30,19,11,0.00343274,0.007123733,0.143543284,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,0_1_3_O,30,19,11,0.404112471,0.949425249,0.160606701,1,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_O_1_O,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,1_O_3_O,30,NA,NA,0.546,NA,NA,0,0,0,0,0,0,0
10064,1,0,Fleming et al. (2012),CBT-c v. WL,3_O_3_O,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_0_1,266,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_1_O,266,137,129,0.051033288,0.1022467,0.015070894,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,0_1_3_O,245,127,118,0.106857925,0.215277583,0.016447935,1,0,1,0,0,1,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,1_O_1_O,266,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,1,0,Gillham et al. (2012),CBT-g v. UC,3_O_3_O,245,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_0_1,271,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_1_O,271,142,129,0.052478652,0.105226954,0.014814794,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,0_1_3_O,244.5,126.5,118,0.041721282,0.083588796,0.016395768,1,0,1,0,0,1,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,1_O_1_O,271,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10065,2,0,Gillham et al. (2012),CBT-g + P v. UC,3_O_3_O,244.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_0_1,120,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_1_O,118.6666667,57.66666667,61,0.036352789,0.073848059,0.033889434,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,0_1_3_O,111.5,53,58.5,0.135742416,0.275062737,0.036342392,1,0,0,0,1,1,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_O_1_O,118.6666667,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,1_O_3_O,111,NA,NA,0.5975,NA,NA,0,0,0,0,0,0,0
10103,1,0,McCarty et al. (2013),CBT-g v. AP,3_O_3_O,111.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_0_1,250,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_1_O,250,126,124,0.014040239,0.028084144,0.016002602,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_3_O,250,126,124,0.134442238,0.27135661,0.016148293,1,0,0,0,1,1,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_O_1_O,250,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_O_3_O,237,NA,NA,0.4413,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_O_3_O,237,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_0_1,252,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_1_O,252,128,124,-0.102700685,-0.206519261,0.01596164,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_3_O,252,128,124,0,0,0.015877016,1,0,0,0,1,1,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_O_1_O,252,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_O_3_O,238,NA,NA,0.2603,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_O_3_O,238,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_0_1,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_1_O,34,17,17,-0.279628816,-0.595679999,0.123827276,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_3_O,29,16,13,0.128342318,0.267015519,0.141881604,0,0,1,0,0,0,1
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_O_1_O,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_O_3_O,34,NA,NA,0.5245,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_O_3_O,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_0_1,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_1_O,20,10,10,-0.142653644,-0.288431038,0.20212128,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_3_O,20,10,10,0.082639806,0.17819711,0.205736395,0,0,0,1,1,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_O_1_O,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_O_3_O,20,NA,NA,0.5925,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_O_3_O,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_0_1,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_1_O,38,25,13,0.136957943,0.297833459,0.119059032,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_3_O,38,25,13,0.408501855,0.945647386,0.128803017,0,0,0,0,1,1,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_O_1_O,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_O_3_O,38,NA,NA,0.359333333,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_O_3_O,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_0_1,63,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_1_O,63,34,29,0.001757267,0.003541915,0.063992734,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_3_O,63,34,29,0.210262579,0.432103786,0.065407445,0,0,0,0,1,1,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_O_1_O,63,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_O_3_O,63,NA,NA,0.312,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_O_3_O,63,NA,NA,1,NA,NA,0,0,0,0,0,0,0
